醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3701028018,世貿牙醫診所,牙醫診所,(02)27542401,臺北市大安區信義路４段３１１號２樓、３１３號２樓,臺北業務組,4,門診診療,牙科,20260104,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170105
3701028027,明日美牙醫診所,牙醫診所,(02)27318833,臺北市大安區忠孝東路４段２１０號５樓,臺北業務組,4,門診診療,牙科,20260120,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170121
3701028036,泰樺美學牙醫診所,牙醫診所,(02)27061128,臺北市大安區復興南路１段２８７號５樓之１,臺北業務組,4,門診診療,牙科,20260119,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170120
3701028045,舒麗爾牙醫診所,牙醫診所,(02)27110717,臺北市大安區敦化南路１段２１６號５樓,臺北業務組,4,門診診療,牙科,20260221,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20170222
3701028054,安若牙醫診所,牙醫診所,(02)27315500,臺北市大安區忠孝東路４段２１８號４樓,臺北業務組,4,,,20230717,,,63000,20190903
3701028063,松林牙醫診所,牙醫診所,(02)27547628,臺北市大安區延吉街２３３巷８號,臺北業務組,4,門診診療,牙科,20260319,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170320
3701028072,怡登牙醫診所,牙醫診所,(02)77306755,臺北市大安區復興南路２段１５１巷３９號,臺北業務組,4,門診診療,牙科,20260420,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170421
3701028090,仁愛心悅牙醫診所,牙醫診所,(02)27511988,臺北市大安區仁愛路４段４２７號２樓,臺北業務組,4,門診診療,牙科,20260606,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170607
3701028107,耀美牙醫診所,牙醫診所,(02)27718686,臺北市大安區忠孝東路４段１號３樓、４樓,臺北業務組,4,門診診療,牙科,20260711,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170622
3701028116,佳安牙醫診所,牙醫診所,(02)23512727,臺北市大安區信義路３段３１巷９之２號,臺北業務組,4,門診診療,牙科,20260623,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20170624
3701028134,大馨牙醫診所,牙醫診所,(02)27112169,臺北市大安區敦化南路１段１８０號２樓,臺北業務組,4,門診診療,牙科,20260810,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20170811
3701028161,榮杰美學牙醫診所,牙醫診所,(02)27111199,臺北市大安區光復南路２８０巷２４號２樓,臺北業務組,4,門診診療,牙科,20261108,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,1/23-1/29 春節休診,63000,20171109
3701028170,富國牙醫診所,牙醫診所,(02)27712818,臺北市大安區復興南路１段２２７號２樓,臺北業務組,4,門診診療,牙科,20270212,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20180213
3701028198,里昂哈佛仁愛牙醫診所,牙醫診所,(02)23252100,臺北市大安區仁愛路４段４１６號２樓、４１８號２樓,臺北業務組,4,門診診療,牙科,20270319,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20180320
3701028250,安居牙醫診所,牙醫診所,(02)27351682,臺北市大安區安居街４６巷１號,臺北業務組,4,門診診療,牙科,20270611,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20180612
3701028287,瑞安牙醫診所,牙醫診所,(02)27082071,臺北市大安區建國南路２段１５１巷４１號,臺北業務組,4,門診診療,牙科,20270812,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20180813
3701028296,品口牙醫診所,牙醫診所,(02)33651789,臺北市大安區羅斯福路３段６１號３樓,臺北業務組,4,,,20220222,,,63000,20180822
3701028303,晨光牙醫診所,牙醫診所,(02)23253322,臺北市大安區四維路１７０巷１號（實際營業地址：１樓、２樓）,臺北業務組,4,門診診療,牙科,20270916,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20180917
3701028312,馨適牙醫診所,牙醫診所,(02)27840012,臺北市大安區建國南路１段３００號,臺北業務組,4,門診診療,牙科,20271031,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20181101
3701028330,大安傑生牙醫診所,牙醫診所,(02)27119909,臺北市大安區仁愛路４段２７巷１６號,臺北業務組,4,,,20220721,,,63000,20181119
3701028349,怡登唯美牙醫診所,牙醫診所,(02)77301788,臺北市大安區大安路１段１１９巷１號、１號２樓,臺北業務組,4,門診診療,牙科,20271202,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20181203
3701028367,芽苑牙醫診所,牙醫診所,(02)27771069,臺北市大安區安和路１段４９巷７號１樓、４９巷２５號（１樓）,臺北業務組,4,門診診療,牙科,20270531,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20210601
3701028376,得愉牙醫診所,牙醫診所,(02)27760678,臺北市大安區復興南路１段１０７巷５弄２７號２樓,臺北業務組,4,門診診療,牙科,20280131,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,每月第2或第3個星期一上午休診,63000,20190201
3701028385,拇山兒童牙科暨齒顎矯正牙醫診所,牙醫診所,(02)23787758,臺北市大安區基隆路２段１７２之４號,臺北業務組,4,門診診療,牙科,20280304,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20190305
3701028394,怡登敦南牙醫診所,牙醫診所,(02)77306767,臺北市大安區大安路１段１１９巷１號３樓,臺北業務組,4,門診診療,牙科,20280307,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20190308
3701028401,美德美學牙醫診所,牙醫診所,(02)27711033,臺北市大安區忠孝東路４段２３０號６樓,臺北業務組,4,門診診療,牙科,20280314,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20190315
3701028410,吳岳龍牙醫診所,牙醫診所,(02)27550066,臺北市大安區仁愛路４段６４號３樓,臺北業務組,4,門診診療,牙科,20280423,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20190424
3701028429,日亞美牙醫診所,牙醫診所,(02)27713727,臺北市大安區敦化南路１段２１９號４樓,臺北業務組,4,門診診療,牙科,20280518,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20190519
3701028438,嶺先牙醫診所,牙醫診所,(02)27408528,臺北市大安區敦化南路１段２２８號３樓、９樓,臺北業務組,4,門診診療,牙科,20280630,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20190701
3701028447,晶喜美牙醫診所,牙醫診所,(02)27751459,臺北市大安區忠孝東路４段３３３號１２樓之１,臺北業務組,4,門診診療,牙科,20250725,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20190726
3701028456,瑞佛牙醫診所,牙醫診所,(02)87734588,臺北市大安區忠孝東路３段３０５號６樓,臺北業務組,4,門診診療,牙科,20251014,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20191015
3701028465,師苑牙醫診所,牙醫診所,(02)27016957,臺北市大安區和平東路２段１８７號,臺北業務組,4,門診診療,牙科,20251021,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20191022
3701028474,台北亞緻牙醫診所,牙醫診所,(02)27013968,臺北市大安區仁愛路４段４號５樓,臺北業務組,4,門診診療,牙科,20251104,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20191105
3701028483,康妍牙醫診所,牙醫診所,(02)27314595,臺北市大安區忠孝東路４段５４號３樓,臺北業務組,4,門診診療,牙科,20251201,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20191202
3701028509,生活家牙醫診所,牙醫診所,(02)27766338,臺北市大安區忠孝東路４段２１２號６樓,臺北業務組,4,門診診療,牙科,20260630,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20200701
3701028518,光悅牙醫診所,牙醫診所,(02)26024198,臺北市大安區和平東路２段１８之８號９樓,臺北業務組,4,,,20220331,,,63000,20200801
3701028527,大安丰采美學牙醫診所,牙醫診所,(02)23972099,臺北市大安區新生南路２段１８號１樓、地下１層,臺北業務組,4,門診診療,牙科,20260831,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20200901
3701028545,仁愛牙醫診所,牙醫診所,(02)23778487,臺北市大安區和平東路３段７９號,臺北業務組,4,,,20240417,,,63000,20200901
3701028563,康禾牙醫診所,牙醫診所,(02)27500067,臺北市大安區敦化南路１段２２８號６樓,臺北業務組,4,門診診療,牙科,20260914,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20200915
3701028572,創新牙醫診所,牙醫診所,(02)23650386,臺北市大安區師大路１２號實際營業地址２樓,臺北業務組,4,,,20221028,,,63000,20201124
3701028590,真愛貝齒牙醫診所,牙醫診所,(02)27715018,臺北市大安區忠孝東路４段６７之４號（實際營業地址：５樓）,臺北業務組,4,,,20240111,,,63000,20210114
3701028607,君漾美牙醫診所,牙醫診所,(02)27719585,臺北市大安區忠孝東路４段２５０號４樓,臺北業務組,4,門診診療,牙科,20270121,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20210122
3701028616,仁一牙醫診所,牙醫診所,(02)27730222,臺北市大安區仁愛路４段４４９號６樓,臺北業務組,4,門診診療,齒顎矯正科,20270203,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20210204
3701028625,璽恩牙醫診所,牙醫診所,(02)23225888,臺北市大安區金山南路２段１９２巷８號１樓及夾層、２樓、３樓,臺北業務組,4,門診診療,牙科,20270623,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20210624
3701028634,臥和彩日牙醫診所,牙醫診所,(02)27322048,臺北市大安區和平東路３段２號１樓、２樓,臺北業務組,4,門診診療,牙科,20270701,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,5／30~6／1端午連假休診,63000,20210702
3701028643,小小怡登兒童牙醫診所,牙醫診所,(02)77306850,臺北市大安區敦化南路１段２５２巷２４號１樓,臺北業務組,4,門診診療,牙科,20270705,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20210706
3701028652,敦南麗緻牙醫診所,牙醫診所,(02)27313456,臺北市大安區敦化南路１段２５２巷１７號,臺北業務組,4,門診診療,牙科,20270722,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20210723
3701028661,時晴牙醫診所,牙醫診所,(02)27719969,臺北市大安區忠孝東路３段２５１巷３弄３號１樓,臺北業務組,4,門診診療,牙科,20270729,星期一上午休診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20210730
3701028670,祐民牙醫診所,牙醫診所,(02)29720100,臺北市大安區忠孝東路４段１３４號３樓,臺北業務組,4,門診診療,牙科,20270810,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20210811
3701028689,仁愛傑生二樓牙醫診所,牙醫診所,(02)23257222,臺北市大安區仁愛路４段３０號２樓,臺北業務組,4,,,20220721,,,63000,20210920
3701028698,羅福牙醫診所,牙醫診所,(02)23625760,臺北市大安區羅斯福路２段８１巷１號１樓、１號２樓,臺北業務組,4,門診診療,牙科,20270927,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20210928
3701028705,好牙屋牙醫診所,牙醫診所,(02)77527627,臺北市大安區光復南路６２２號,臺北業務組,4,門診診療,牙科,20271019,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20211020
3701028723,一家牙醫診所,牙醫診所,(02)27030528,臺北市大安區建國南路２段１５１巷４４號（１樓）,臺北業務組,4,門診診療,牙科,20271107,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20211108
3701028732,渥爾牙醫診所,牙醫診所,(02)23250366,臺北市大安區復興南路２段８號４樓,臺北業務組,4,,,20221215,,,63000,20211119
3701028750,光悅牙醫診所,牙醫診所,(02)23629312,臺北市大安區和平東路２段１８之８號９樓,臺北業務組,4,門診診療,牙科,20280331,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220401
3701028769,雅德思植牙美學牙醫診所,牙醫診所,(02)27216655,臺北市大安區敦化南路１段１７７巷４６號１樓,臺北業務組,4,,,20231212,,,63000,20220715
3701028778,大安傑生牙醫診所,牙醫診所,(02)27119909,臺北市大安區仁愛路４段２７巷１６號１樓,臺北業務組,4,門診診療,牙科,20250721,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220722
3701028796,從心牙醫診所,牙醫診所,(02)23255056,臺北市大安區安和路２段３５巷５號２樓,臺北業務組,4,門診診療,牙科,20250803,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220804
3701028803,健格牙醫診所,牙醫診所,(02)23210201,臺北市大安區金山南路２段１５２號１樓,臺北業務組,4,門診診療,牙科,20250815,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220816
3701028812,華盛頓牙醫診所,牙醫診所,(02)27393111,臺北市大安區和平東路３段１１１號１樓、１１１號２樓,臺北業務組,4,門診診療,牙科,20250819,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20220820
