醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3531132638,育昇診所,一般診所（醫務室）,(02)22648468,新北市土城區延和路１７４號１樓,臺北業務組,4,門診診療,不分科,20280517,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,65000,20050518
3531132656,新明診所,一般診所（醫務室）,(02)22741127,新北市土城區延和路１８７號１樓,臺北業務組,4,門診診療,不分科,20250914,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,春節時段看診期間請電洽,65000,20050915
3531132683,吳俊穎眼科診所,專科診所,(02)22661357,新北市土城區清水路３３６號,臺北業務組,4,門診診療,眼科,20251113,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20051114
3531132709,洪正祝小兒科診所,專科診所,(02)82611080,新北市土城區延和路１１２號１樓,臺北業務組,4,門診診療,兒科,20271218,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20051219
3531132718,土城劉內科診所,專科診所,(02)22654553,新北市土城區裕民路２２６號,臺北業務組,4,門診診療,內科,20280116,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20060117
3531132727,祐生眼科診所,專科診所,(02)82614588,新北市土城區中央路２段２２３－９號１樓,臺北業務組,4,門診診療,眼科,20280403,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20060404
3531132763,林林診所,一般診所（醫務室）,(02)22680368,新北市土城區三民路４號１樓,臺北業務組,4,,,20220707,,,65000,20061030
3531132772,健兒診所,一般診所（醫務室）,(02)82627008,新北市土城區金城路３段５０號２樓,臺北業務組,4,門診診療,不分科,20251123,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20061124
3531132816,元佳診所,一般診所（醫務室）,(02)22661887,新北市土城區中央路２段２５３、２５５號３樓,臺北業務組,4,"門診診療,血液透析",內科,20260205,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20070206
3531132843,蔡侑儒皮膚科診所,專科診所,(02)82733936,新北市土城區裕民路８３號１、２樓,臺北業務組,4,門診診療,皮膚科,20280514,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20070515
3531132852,土城學府皮膚科診所,專科診所,(02)22668005,新北市土城區學府路１段２９號１樓,臺北業務組,4,,,20230602,,,65000,20070601
3531132889,羅林小兒科診所,專科診所,(02)82733026,新北市土城區裕民路８３號１、２樓,臺北業務組,4,門診診療,兒科,20250729,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,65000,20070730
3531132905,惟馨婦產科診所,專科診所,(02)22735363,新北市土城區裕民路７３號２樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務",婦產科,20251101,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,連假期假均休診,65000,20071102
3531132985,健業診所,一般診所（醫務室）,(02)82623136,新北市土城區中央路２段２２３之１０號２、３樓,臺北業務組,4,門診診療,不分科,20260108,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20090109
3531133000,誠安耳鼻喉科診所,專科診所,(02)22677727,新北市土城區中央路４段３８號１樓,臺北業務組,4,門診診療,耳鼻喉科,20261101,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20091102
3531133037,永佳婦產專科診所,專科診所,(02)22631188,新北市土城區金城路２段２４８－２號２樓、２５０號１、２樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務,分娩","兒科,婦產科",20280221,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20100222
3531133064,頂埔中心診所,一般診所（醫務室）,(02)22671382,新北市土城區中央路４段２８６號１樓,臺北業務組,4,門診診療,家醫科,20250801,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20100802
3531133117,維誠小兒科診所,專科診所,(02)22668575,新北市土城區中央路１段６７－２號１樓,臺北業務組,4,門診診療,兒科,20270312,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午休診、星期日上午看診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午看診、星期日下午看診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上看診、星期日晚上休診,2／8上午休診2／8下午開診2／8晚上開診1／1上午休診1／1下午休診1／1晚上休診,65000,20120313
3531133153,城林小兒科診所,一般診所（醫務室）,(02)22706166,新北市土城區中央路２段３１２號１樓,臺北業務組,4,門診診療,"不分科,兒科",20270828,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,周六日及國定例假日上午看診，午晚休診。,65000,20120829
3531133162,謝志偉皮膚專科診所,專科診所,(02)22652200,新北市土城區金城路３段１６４號１樓,臺北業務組,4,門診診療,皮膚科,20280217,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20130218
3531133171,裕安診所,一般診所（醫務室）,(02)22613300,新北市土城區裕民路１３１號１樓,臺北業務組,4,門診診療,不分科,20250731,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,1／1、5／1 早上、下午、晚上看診,65000,20130801
3531133180,誠康耳鼻喉科診所,專科診所,(02)22663355,新北市土城區金城路３段１３７號１樓,臺北業務組,4,門診診療,耳鼻喉科,20250903,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,2／8上午開診2／8下午休診2／8晚上休診1／1上午開診1／1下午休診1／1晚上休診,65000,20130904
3531133206,民安復健科診所,專科診所,(02)82610513,新北市土城區延吉街３１１號２樓,臺北業務組,4,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療",復健科,20251118,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午休診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,星期六復健治療至12:00止,65000,20131119
3531133279,永康身心診所,一般診所（醫務室）,(02)22730199,新北市土城區裕民路８２號１樓,臺北業務組,4,門診診療,精神科,20260831,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20140901
3531133313,上吉診所,一般診所（醫務室）,(02)22703111,新北市土城區延吉街１２２號１、２樓,臺北業務組,4,門診診療,內科,20261130,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20141201
3531133331,廣益診所,一般診所（醫務室）,(02)89662262,新北市土城區廣明街５６號１樓,臺北業務組,4,門診診療,家醫科,20270823,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20150824
3531133368,博盛耳鼻喉科診所,一般診所（醫務室）,(02)22622331,新北市土城區立德路６６、６８號１樓,臺北業務組,4,門診診療,耳鼻喉科,20270930,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午休診、星期日上午看診、星期一下午看診、星期二下午休診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上看診、星期日晚上休診,-,65000,20151001
3531133377,仁祐骨科診所,一般診所（醫務室）,(02)22629571,新北市土城區學府路一段１０７號１、２樓,臺北業務組,4,"復健－物理治療業務,門診診療",骨科,20280120,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,20160121
3531133402,博聖診所,一般診所（醫務室）,(02)22622331,新北市土城區立德路６６、６８號１樓,臺北業務組,4,門診診療,耳鼻喉科,20280630,星期一上午休診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20160701
3531133420,裕立診所,一般診所（醫務室）,(02)22705661,新北市土城區裕生路４號１樓,臺北業務組,4,門診診療,不分科,20251005,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,星期三晚診至18:00,65000,20161006
3531133439,名仁診所,西醫診所,(02)23637146,新北市土城區立雲街３號１樓,臺北業務組,4,,,20230106,,,65000,20161018
3531133475,博勝診所,西醫診所,(02)22622331,新北市土城區立德路６６、６８號１樓,臺北業務組,4,門診診療,不分科,20270101,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午休診、星期日上午看診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午看診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上看診,-,65000,20180102
3531133484,立吉診所,西醫診所,(02)82603311,新北市土城區金城路３段４１號１樓、２樓,臺北業務組,4,門診診療,內科,20270104,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20180105
3531133500,人人診所,西醫診所,(02)22614108,新北市土城區中央路２段２０之２號１、２樓,臺北業務組,4,門診診療,內科,20270228,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20180301
3531133519,穗城復健科診所,西醫診所,(02)82732239,新北市土城區金城路３段１７６號１樓、２樓、１７６－２號,臺北業務組,4,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療",復健科,20270408,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20180409
3531133537,悠活精神科診所,西醫診所,(02)22748877,新北市土城區學府路１段１５８號１樓,臺北業務組,4,門診診療,精神科,20271007,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20181008
3531133546,元德診所,西醫診所,(02)22709205,新北市土城區中央路２段２５３號１樓，２５５號１樓,臺北業務組,4,,,20220713,,,65000,20181224
3531133555,仁康診所,西醫診所,(02)22609090,新北市土城區青仁路２９號１樓,臺北業務組,4,門診診療,不分科,20280331,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,1／1上午看診、1／1下午看診、1／1晚上休診,65000,20190401
3531133564,建馨復健科診所,西醫診所,(02)22639888,新北市土城區中央路２段１９６號１樓、２樓,臺北業務組,4,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療",復健科,20250910,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20190911
3531133582,光晶妍寶島眼科診所,西醫診所,(02)22742688,新北市土城區明德路２段１８９號１樓,臺北業務組,4,,,20230516,,,65000,20200505
3531133591,傾心婦產科診所,西醫診所,(02)82627890,新北市土城區金城路２段２５９號１樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務",婦產科,20260621,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20200622
3531133608,大昌診所,西醫診所,(02)22742208,新北市土城區青雲路１８４號１樓,臺北業務組,4,門診診療,內科,20260920,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20200921
3531133617,合康身心診所,西醫診所,(02)22643905,新北市土城區金城路３段１７號１樓,臺北業務組,4,門診診療,精神科,20261028,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20201029
3531133626,上承診所,西醫診所,(02)22638111,新北市土城區裕民路１４２號１、２樓,臺北業務組,4,,,20220801,,,65000,20210113
3531133635,杏光骨科診所,西醫診所,(02)22737280,新北市土城區中央路２段１０７號１、２樓及１０９號１、２樓,臺北業務組,4,"復健－物理治療業務,門診診療",骨科,20270216,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20210217
3531133644,土城中央診所,西醫診所,(02)22748499,新北市土城區中央路２段２１９號１樓,臺北業務組,4,門診診療,家醫科,20270323,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20210324
3531133653,興城骨科診所,西醫診所,(02)22639966,新北市土城區光明街５８號１樓及夾層,臺北業務組,4,"復健－物理治療業務,門診診療",骨科,20270331,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20210401
3531133662,涵恩婦產科診所,西醫診所,(02)22630299,新北市土城區中央路２段１６３號１樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務",婦產科,20270407,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,1／28至2／1休診,65000,20210408
3531133671,祥恩診所,西醫診所,(02)22731129,新北市土城區延和路１１４號１樓,臺北業務組,4,,,20230927,,,65000,20211008
3531133680,立全診所,西醫診所,(02)22650111,新北市土城區中央路２段１５０號１、２樓,臺北業務組,4,門診診療,內科,20280220,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20220221
3531133699,上承診所,西醫診所,(02)22638111,新北市土城區裕民路１４２號１、２樓,臺北業務組,4,門診診療,內科,20250731,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20220801
3531133706,奕馨親子診所,西醫診所,(02)22700856,新北市土城區中央路２段６１巷３２號１樓,臺北業務組,4,門診診療,兒科,20250807,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20220808
3531133715,瑞明診所,西醫診所,(02)89663353,新北市土城區廣明街６３巷２弄１號１樓,臺北業務組,4,門診診療,家醫科,20250901,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20220902
3531133724,裕民至祥診所,西醫診所,(02)82625959,新北市土城區裕民路２７號１樓及夾層,臺北業務組,4,,,20230607,,,65000,20220907
3531133733,青禾診所,西醫診所,(02)22709089,新北市土城區延吉街１４１號１、２、３樓,臺北業務組,4,"門診診療,血液透析,腹膜透析業務",不分科,20251213,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20221214
3531133742,名仁診所,西醫診所,(02)22645528,新北市土城區立雲街３號１樓,臺北業務組,4,門診診療,不分科,20260105,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,65000,20230106
3531133751,土城光晶妍寶島診所,西醫診所,(02)23013556,新北市土城區明德路２段１８９號１樓,臺北業務組,4,,,20231205,,,65000,20230522
3531133779,裕民至祥診所,西醫診所,(02)82625959,新北市土城區裕民路２７號１樓及夾層,臺北業務組,4,門診診療,不分科,20260606,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,65000,20230607
3531133788,圓心診所,西醫診所,(02)22702158,新北市土城區學府路一段６５號１樓,臺北業務組,4,門診診療,家醫科,20260731,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,65000,20230801
3531133797,土城金鶯診所,西醫診所,(02)22625113,新北市土城區中央路二段１５５號１、２樓,臺北業務組,4,,,20241118,,,65000,20230911
